"rho","HA","TL","HL","TH","HH","s_eps","s_upsilon","upsilon.1.","upsilon.2.","upsilon.3.","upsilon.4.","upsilon.5.","upsilon.6.","upsilon.7."
0.23576949372106,0.833901515391701,284.943614820268,4.96983674054995,307.952605169474,25.1978666540381,0.186619623969254,0.0854478848264517,-1.54404919093151,0.577769497155201,0.576998161750098,0.972947473961475,-0.645626217497192,-1.717154293575,-1.88451178566594
0.251948534073698,0.833901515391701,284.943614820268,4.96983674054995,307.952605169474,25.1978666540381,0.161908071386974,0.0924652229443949,0.191499863190719,-0.364202266262786,0.693521083683707,-0.13089148414037,-0.46481438838694,3.919096370419,-0.10539777887695
0.289218741558014,0.833901515391701,284.943614820268,4.96983674054995,307.952605169474,25.1978666540381,0.126293121903902,0.0801600200550975,-0.0794306099740137,1.63826034049396,-0.89890919340507,1.33640196808141,1.52400882604277,-0.622270554231812,0.223426313221851
0.213803583434992,0.833901515391701,284.943614820268,4.96983674054995,307.952605169474,25.1978666540381,0.147536380883956,0.0863547678077577,-0.248487452646372,-0.0201916363473878,-1.60542020556759,-1.34438090165317,-1.17697385728408,-0.203313322151377,-0.259752302420177
0.140459250913601,0.833901515391701,284.943614820268,4.96983674054995,307.952605169474,25.1978666540381,0.209537603842565,0.0868791980525041,1.01919591747966,-0.567453880989993,-1.21411371524624,0.232795745016005,-1.21729365058814,-1.76697854876261,2.58669350506195
0.230121310022444,0.727682260329385,285.343852307818,5.45246933239095,307.948568930093,16.7735489605458,0.184371056058032,0.0887344436940976,-0.162432570823557,1.0177060640332,-0.340150723956477,0.89615039217436,-0.0637686727498383,-2.1264606621187,-2.30285460180279
0.243238584913445,0.727682260329385,285.343852307818,5.45246933239095,307.948568930093,16.7735489605458,0.147653206383046,0.085769823147885,-0.436618846011338,-0.837361713652716,-1.24869425106803,0.0701357650509334,-1.22316642806016,2.76159785791335,1.13690754549846
0.270815612565476,0.727682260329385,285.343852307818,5.45246933239095,307.948568930093,16.7735489605458,0.140194061239286,0.0814762947390467,0.0202006914963882,-0.247189094126259,0.600936707479468,0.746276523952114,0.163539892527047,-0.503158118932992,-0.244496522650361
0.219221943818811,0.727682260329385,285.343852307818,5.45246933239095,307.948568930093,16.7735489605458,0.153413716680525,0.0862169708064805,0.160072225578972,0.674349703541754,-0.668517178599535,-0.648192481542517,-0.51901210672486,-0.788065619576614,-0.601022209967925
0.132424404586222,0.727682260329385,285.343852307818,5.45246933239095,307.948568930093,16.7735489605458,0.207067406313422,0.0873900034834756,0.397931377548609,-1.83991012473494,-0.739116757575766,-0.533460247831732,-1.44788966327861,-1.44431467535687,1.68880203724246
0.232155199399023,0.82541683769857,284.605331154152,5.82087027959038,307.931970868127,35.0986468942009,0.180495669312517,0.077881295515794,-0.346305828905678,-0.103040465059274,1.64631072012503,1.24886831885006,-0.479147088342703,-2.50994597675234,0.0110457153841042
0.242738072113379,0.82541683769857,284.605331154152,5.82087027959038,307.931970868127,35.0986468942009,0.153457974292725,0.0812827705593869,0.177112836386897,-0.404335765248525,-0.345485412300418,0.0532682025232409,-1.02615630099796,3.6688404226437,-1.50386940899613
0.260156166566661,0.82541683769857,284.605331154152,5.82087027959038,307.931970868127,35.0986468942009,0.142353381183755,0.0772382868528008,-0.177187471225823,2.27127480027354,-0.542441729859779,0.0479221612977174,-0.234136038666776,-1.27847357649035,0.824535914180167
0.221874494917499,0.82541683769857,284.605331154152,5.82087027959038,307.931970868127,35.0986468942009,0.163367037453595,0.0773905817987774,1.12164204330646,2.77213023511645,-0.935930406382097,-0.906773460418738,-0.568531149676493,-0.324724270243158,1.16342634199364
0.144508732976652,0.82541683769857,284.605331154152,5.82087027959038,307.931970868127,35.0986468942009,0.207683265368751,0.0760506796680915,0.285774557181611,0.168002892750119,0.607507380059155,0.603719616846715,-0.301712477495469,-0.313265645227266,4.2856703100074
0.268704991832063,0.799431812725787,285.129850326628,5.57311356117064,307.755672449406,26.2131068852845,0.184612005558363,0.0917135875167963,-0.455318342261467,1.33760916095424,1.85656569207465,2.45785927407454,1.12660142539369,-1.13710859498708,-2.28829869868247
0.242459889348634,0.799431812725787,285.129850326628,5.57311356117064,307.755672449406,26.2131068852845,0.149172034989608,0.0883682643244505,0.0207583453915229,-1.2993208460277,-0.686549433210654,-0.155836875561712,-0.864070277867097,3.06342405656315,0.470606213859462
0.280355563129,0.799431812725787,285.129850326628,5.57311356117064,307.755672449406,26.2131068852845,0.135975717260421,0.0865864821549563,0.172697368048827,0.446945348290396,0.2502015945859,0.989627829722903,0.598192661458137,-0.547524400812468,-0.589996041897312
0.23676760360832,0.799431812725787,285.129850326628,5.57311356117064,307.755672449406,26.2131068852845,0.15138390222327,0.0840268778161224,-0.496734923705736,0.297816210980706,-0.821396063791112,0.0544978576610694,0.829337291193461,0.419462414217883,-0.770940145375232
0.138973422660394,0.799431812725787,285.129850326628,5.57311356117064,307.755672449406,26.2131068852845,0.207907054849222,0.0893330938322786,0.414007461549453,-1.53155789217849,0.121216989512959,-0.110332992263644,-0.7462251123726,-0.720902848864203,1.63441046908036
0.241685244815612,0.793500008395105,284.958578351809,5.31315317870409,307.857654336686,22.4031256553371,0.19428628269216,0.0790881467288398,-0.345545210805292,-0.269465713934553,0.425469911889768,1.54446839292455,-0.363629822005864,-2.6079012160289,-1.13357576689474
