"rho","HA","TL","HL","TH","HH","s_eps","s_upsilon","upsilon.1.","upsilon.2.","upsilon.3.","upsilon.4.","upsilon.5.","upsilon.6.","upsilon.7."
0.24733563235846,1.1875426888132,282.609944914475,8.2325080211921,304.500604511371,8.06407036835656,0.150714474260533,0.0876300769641453,-0.392768154253391,0.465629791354882,0.299672119646519,1.29250074078998,-1.03713864481138,-1.13574447925729,-1.1808209705304
0.299958367957584,1.1875426888132,282.609944914475,8.2325080211921,304.500604511371,8.06407036835656,0.139262219809916,0.0847416179521206,0.543105392374847,1.38824088266899,-0.937776437505699,2.05651533298131,-0.0376870319863244,-1.06434224172708,-0.934794147569657
0.301752613710619,1.1875426888132,282.609944914475,8.2325080211921,304.500604511371,8.06407036835656,0.202039569408048,0.083468325656233,0.705704213420751,1.59741830574118,-0.0912830594197271,0.30709141759858,0.273880070455761,3.21090298813825,0.964256118793818
0.239725702757803,1.1875426888132,282.609944914475,8.2325080211921,304.500604511371,8.06407036835656,0.22206528294751,0.0784308263002267,-0.993153620034083,1.02400723439464,-1.85291990334146,-0.456196565663556,-0.416532629796115,0.786806163214179,2.18622481869493
0.12349707794037,1.1875426888132,282.609944914475,8.2325080211921,304.500604511371,8.06407036835656,0.25181497284703,0.089196267953362,-1.04317924016441,-2.02908326950987,-0.890044833217913,-1.52532232040879,-1.45146147451407,0.912548093059793,3.04289266547881
0.259927371627026,1.19886430705619,282.481100413654,8.05979874427451,304.508454120366,8.63411758903941,0.152333436401174,0.0787579594729135,-1.07326332808585,1.59630210142538,0.8762253035796,2.1375275076531,-0.998377584818504,-1.180334925572,-2.47496757626919
0.286130972636789,1.19886430705619,282.481100413654,8.05979874427451,304.508454120366,8.63411758903941,0.130621308506257,0.080462776702945,1.301572967958,1.0294646283762,0.209682081612154,1.6545039817481,0.370873117600071,-0.14826265729701,-1.51033817660318
0.308300367400109,1.19886430705619,282.481100413654,8.05979874427451,304.508454120366,8.63411758903941,0.197179844131597,0.0842869174113744,1.80294422706585,2.18380956300154,-0.0038156561716229,0.433281615989953,0.541529067705993,2.72323842600881,1.06803023685548
0.235689801942746,1.19886430705619,282.481100413654,8.05979874427451,304.508454120366,8.63411758903941,0.218999105209827,0.0830282395212717,0.180070421645565,0.72260434057806,-0.866603953785768,-0.896480530124471,-1.10219298417931,1.3482890030318,0.919289117938552
0.127894443031843,1.19886430705619,282.481100413654,8.05979874427451,304.508454120366,8.63411758903941,0.249482759930509,0.0817311135885758,-0.995215307944563,-2.01623029660555,-1.09845006287577,-1.04221554535819,-1.39746847526097,-0.19446590530168,2.93936119815452
0.257485006956372,1.37626558901971,282.066261935226,9.79191479730478,302.912367709622,8.81766974120502,0.158407706868714,0.0860145790429963,1.62151235867846,0.846218861367475,1.47332842637336,0.942231401156007,-0.86178365776568,-1.32694551807207,-0.266125118503584
0.284818257081928,1.37626558901971,282.066261935226,9.79191479730478,302.912367709622,8.81766974120502,0.146307855143233,0.0839330143752408,0.533250538743662,1.21450177434792,-1.68652115852706,0.72220295345242,-0.573347109034257,-3.5672695787962,0.64562894502332
0.275310565988814,1.37626558901971,282.066261935226,9.79191479730478,302.912367709622,8.81766974120502,0.201635806983032,0.0811765437524423,-0.274614843625926,0.710319737827813,-0.992376177848746,-1.44438774603954,-0.973235308654021,-0.621129564033972,-2.39343664426957
0.297545419004088,1.37626558901971,282.066261935226,9.79191479730478,302.912367709622,8.81766974120502,0.204744495830251,0.0815676424785593,-1.79778557700639,-0.404859784687276,-0.020285818999668,1.47887041541128,1.39925356148307,0.50253089024418,-0.153301382602903
0.153587355483115,1.37626558901971,282.066261935226,9.79191479730478,302.912367709622,8.81766974120502,0.255201271341585,0.0844714463231859,-0.86256992871747,-1.91598618626728,-1.47687920348079,0.206086243855433,0.746529890873956,1.10814998506736,1.40855370127425
0.265564998462774,1.43574554705794,282.157112911408,9.80535194292348,302.55976749093,9.76222433497786,0.16036618716493,0.0844169338414369,0.785231480388875,1.44242533849509,0.81779778512037,1.25785853663592,-0.98436968985651,-2.75923360528728,-1.28177605726201
0.278186948801027,1.43574554705794,282.157112911408,9.80535194292348,302.55976749093,9.76222433497786,0.140971119870126,0.0913551309175195,-0.836302225691865,1.45923695213596,-1.47878643225898,-0.131671888011393,-0.704967812116813,-2.6691122561418,0.120868010424115
0.286658890302069,1.43574554705794,282.157112911408,9.80535194292348,302.55976749093,9.76222433497786,0.200180099488006,0.0879867563968718,0.00325348580558718,0.218585751169865,-1.27173780244547,-1.0963090512849,-0.701044210606209,-0.376639260504413,-1.34572350736464
0.304027613747637,1.43574554705794,282.157112911408,9.80535194292348,302.55976749093,9.76222433497786,0.211421647652658,0.0848080109725927,-1.98570968839503,-0.398265694491554,-0.20258610214862,1.28482757285913,1.56951710087508,1.03770164578775,0.380878536067033
0.159719422390743,1.43574554705794,282.157112911408,9.80535194292348,302.55976749093,9.76222433497786,0.269756444243061,0.0824069891617472,-1.6842314678231,-0.875579066222855,-1.23719068017111,0.280402231103343,1.19867234109622,0.797831280716226,1.1679881717109
0.268150255354325,1.3778510989939,282.401457524967,8.7275338410799,303.22232229984,8.543267902611,0.153546061538744,0.0795826119891447,-0.423716999264457,0.615059779759545,0.429558967359206,1.57832376267892,-1.2025543200924,-1.41414152815631,0.877547081181441
0.283752983067696,1.3778510989939,282.401457524967,8.7275338410799,303.22232229984,8.543267902611,0.141421546147877,0.0786069538250001,0.641353947076085,0.434696038893304,-0.359468454275365,0.601075698537106,-0.683262584483889,-2.70975197911673,-0.716462110763886
