"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs","q5","q50","q95","in.predint"
"725","L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,2,1,3.23823851245443,4.99445604194413,7.35421262503514,1
"726","L2",9.068056,0.9840278,20,TRUE,35,"ON","F1",186,8.068056,9.068056,2,1,3.23823851245443,4.99445604194413,7.35421262503514,0
"727","L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,2,1,2.46298913497982,3.74490056899887,5.50811543679826,1
"728","L3",5.004167,0.9951389,20,TRUE,35,"ON","F1",187,3.004167,4.004167,2,1,2.40147027040914,3.68608737082599,5.45259241214114,1
"729","L3",4.011111,0.9923611,20,TRUE,35,"ON","F1",187,2.011111,3.011111,2,1,2.40379175591886,3.68830675488471,5.4546876376967,1
"730","L3",5.004167,0.9951389,20,TRUE,35,"ON","F1",187,3.004167,4.004167,2,1,2.40147027040914,3.68608737082599,5.45259241214114,1
"731","L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,2,1,2.46298913497982,3.74490056899887,5.50811543679826,1
"732","L3",4.010417,0.9215278,20,TRUE,35,"ON","F1",187,2.010417,3.010417,2,1,2.46298913497982,3.74490056899887,5.50811543679826,1
"733","L3",4.010417,0.9215278,20,TRUE,35,"ON","F1",187,2.010417,3.010417,2,1,2.46298913497982,3.74490056899887,5.50811543679826,1
"734","L3",6.057639,0.9923611,20,TRUE,35,"ON","F1",187,4.057639,5.057639,2,1,2.40379175591886,3.68830675488471,5.4546876376967,1
"735","L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,2,1,2.46298913497982,3.74490056899887,5.50811543679826,1
"736","L3",6.033333,0.9215278,20,TRUE,35,"ON","F1",187,4.033333,5.033333,2,1,2.46298913497982,3.74490056899887,5.50811543679826,1
"737","L3",2.065972,0.8784722,20,TRUE,35,"ON","F1",187,0.06597222,1.065972,2,1,2.49897190966202,3.77930078221742,5.54059120662681,0
"738","L4",5.966667,0.98125,20,TRUE,35,"ON","F1",188,3.966667,4.966667,2,1,2.12510221689202,3.25051328542411,4.74084910658501,1
"739","L4",3.015972,1,20,TRUE,35,"ON","F1",188,1.015972,2.015972,2,1,2.10378462339414,3.23002935092009,4.72142310663734,1
"740","L4",4.005556,1.001389,20,TRUE,35,"ON","F1",188,2.005556,3.005556,2,1,2.10220541606782,3.22851190105203,4.71998402856122,1
"741","L4",5.145833,1,20,TRUE,35,"ON","F1",188,3.145833,4.145833,2,1,2.10378462339414,3.23002935092009,4.72142310663734,1
"742","L4",3.972222,0.98125,20,TRUE,35,"ON","F1",188,1.972222,2.972222,2,1,2.12510221689202,3.25051328542411,4.74084910658501,1
"743","L4",5.041667,0.9569444,20,TRUE,35,"ON","F1",188,3.041667,4.041667,2,1,2.15273618491986,3.27706658240976,4.76603100441583,1
"744","L4",3.048611,0.9569444,20,TRUE,35,"ON","F1",188,1.048611,2.048611,2,1,2.15273618491986,3.27706658240976,4.76603100441583,1
"745","L4",4.995139,0.98125,20,TRUE,35,"ON","F1",188,2.995139,3.995139,2,1,2.12510221689202,3.25051328542411,4.74084910658501,1
"746","L4",3.972222,0.98125,20,TRUE,35,"ON","F1",188,1.972222,2.972222,2,1,2.12510221689202,3.25051328542411,4.74084910658501,1
"747","L4",4.015972,0.9826389,20,TRUE,35,"ON","F1",188,2.015972,3.015972,2,1,2.12352312325953,3.2489959448037,4.73941013211422,1
"748","L4",2.993056,0.9826389,20,TRUE,35,"ON","F1",188,0.9930556,1.993056,2,1,2.12352312325953,3.2489959448037,4.73941013211422,1
"749","L5",7.0625,1.970833,20,TRUE,35,"ON","F1",189,5.0625,6.0625,2,1,1.45448411018806,2.78180784063758,4.60227095661554,0
"750","L5",4.041667,2.046528,20,TRUE,35,"ON","F1",189,2.041667,3.041667,2,1,1.37685963330378,2.70473802893797,4.52599295621323,1
"751","L5",2.984028,1.995139,20,TRUE,35,"ON","F1",189,0.9840278,1.984028,2,1,1.42955854660857,2.75706038250731,4.57777775260235,1
"752","L5",3.194444,1.805556,20,TRUE,35,"ON","F1",189,1.194444,2.194444,2,1,1.623974045666,2.95008668690586,4.76882091463777,1
"753","L5",3.996528,1.979167,20,TRUE,35,"ON","F1",189,1.996528,2.996528,2,1,1.44593767528016,2.77332247422362,4.59387276842144,1
"754","L5",5.131944,1.979167,20,TRUE,35,"ON","F1",189,3.131944,4.131944,2,1,1.44593767528016,2.77332247422362,4.59387276842144,1
"755","L5",4.150694,1.995139,20,TRUE,35,"ON","F1",189,2.150694,3.150694,2,1,1.42955854660857,2.75706038250731,4.57777775260235,1
"756","L5",5.083333,2.046528,20,TRUE,35,"ON","F1",189,3.083333,4.083333,2,1,1.37685963330378,2.70473802893797,4.52599295621323,1
"757","L5",2.173611,1.979167,20,TRUE,35,"ON","F1",189,0.1736111,1.173611,2,1,1.44593767528016,2.77332247422362,4.59387276842144,1
"758","L5",4.041667,2.046528,20,TRUE,35,"ON","F1",189,2.041667,3.041667,2,1,1.37685963330378,2.70473802893797,4.52599295621323,1
"759","L5",7.256944,1.979167,20,TRUE,35,"ON","F1",189,5.256944,6.256944,2,1,1.44593767528016,2.77332247422362,4.59387276842144,0
"760","L6",12.54167,5,20,TRUE,35,"ON","F1",190,10.54167,11.54167,2,1,2.26996897736363,5.12349595436241,9.30138771917698,0
"761","L6",1.625,4.833333,20,TRUE,35,"ON","F1",190,0,0.625,2,1,2.39417756140102,5.24668447867419,9.42302344780837,0
"762","L6",5.458333,5.125,20,TRUE,35,"ON","F1",190,3.458333,4.458333,2,1,2.17681272564809,5.031104745911,9.21016110515667,1
"763","L6",9.625,4.791667,20,TRUE,35,"ON","F1",190,7.625,8.625,2,1,2.42522914847286,5.27748105540488,9.45343183260653,1
"764","L6",9.583333,5.010417,20,TRUE,35,"ON","F1",190,7.583333,8.583333,2,1,2.26220570797067,5.1157964406149,9.29378525807098,1
"765","L6",5.625,4.833333,20,TRUE,35,"ON","F1",190,3.625,4.625,2,1,2.39417756140102,5.24668447867419,9.42302344780837,1
"766","L6",2.375,5.041667,20,TRUE,35,"ON","F1",190,0.375,1.375,2,1,2.23891664504178,5.09269863850205,9.27097860456591,1
"767","L6",3.625,4.791667,20,TRUE,35,"ON","F1",190,1.625,2.625,2,1,2.42522914847286,5.27748105540488,9.45343183260653,1
"768","L6",4.375,5.041667,20,TRUE,35,"ON","F1",190,2.375,3.375,2,1,2.23891664504178,5.09269863850205,9.27097860456591,1
"769","L6",4.625,4.833333,20,TRUE,35,"ON","F1",190,2.625,3.625,2,1,2.39417756140102,5.24668447867419,9.42302344780837,1
"770","L6",7.583333,4.75,20,TRUE,35,"ON","F1",190,5.583333,6.583333,2,1,2.45628148079471,5.30827837126524,9.4838409472176,1
"771","L2",8.125,8.708333,20,TRUE,5,"ON","F1",191,7.125,8.125,3,1,4.15338783880905,6.00327104642826,8.54607301501495,1
"772","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,3,1,4.15338783880905,6.00327104642826,8.54607301501495,1
"773","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,3,1,4.15338783880905,6.00327104642826,8.54607301501495,1
"774","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,3,1,4.15338783880905,6.00327104642826,8.54607301501495,1
"775","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,3,1,4.15338783880905,6.00327104642826,8.54607301501495,1
"776","L2",8.125,8.708333,20,TRUE,5,"ON","F1",191,7.125,8.125,3,1,4.15338783880905,6.00327104642826,8.54607301501495,1
"777","L2",5.208333,8.833333,20,TRUE,5,"ON","F1",191,4.208333,5.208333,3,1,4.14429428011237,5.99626703150666,8.54255771128321,1
"778","L3",4.208333,10.875,20,TRUE,5,"ON","F1",192,2.208333,3.208333,3,1,2.69816568152195,4.12202856542415,6.11747719207339,1
"779","L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,3,1,2.69442819980686,4.11936847560354,6.11637601856599,1
"780","L3",5.125,10.70833,20,TRUE,5,"ON","F1",192,3.125,4.125,3,1,2.70564109346788,4.1273490642889,6.1196796712343,1
"781","L3",6.25,10.70833,20,TRUE,5,"ON","F1",192,4.25,5.25,3,1,2.70564109346788,4.1273490642889,6.1196796712343,1
"782","L3",4.25,10.70833,20,TRUE,5,"ON","F1",192,2.25,3.25,3,1,2.70564109346788,4.1273490642889,6.1196796712343,1
"783","L3",4.208333,10.875,20,TRUE,5,"ON","F1",192,2.208333,3.208333,3,1,2.69816568152195,4.12202856542415,6.11747719207339,1
"784","L3",6.041667,10.95833,20,TRUE,5,"ON","F1",192,4.041667,5.041667,3,1,2.69442819980686,4.11936847560354,6.11637601856599,1
"785","L4",4.25,19.79167,20,TRUE,5,"ON","F1",193,2.25,3.25,3,1,2.30702713185089,3.45186220460101,4.9684017935093,1
"786","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,3,1,2.30895661874985,3.45363566250132,4.96997115207434,1
"787","L4",5.125,19.875,20,TRUE,5,"ON","F1",193,3.125,4.125,3,1,2.30316862109279,3.44831571439625,4.96526345299515,1
"788","L4",6.208333,19.75,20,TRUE,5,"ON","F1",193,4.208333,5.208333,3,1,2.30895661874985,3.45363566250132,4.96997115207434,1
"789","L4",4.208333,19.75,20,TRUE,5,"ON","F1",193,2.208333,3.208333,3,1,2.30895661874985,3.45363566250132,4.96997115207434,1
"790","L4",4.25,19.79167,20,TRUE,5,"ON","F1",193,2.25,3.25,3,1,2.30702713185089,3.45186220460101,4.9684017935093,1
"791","L4",4.25,19.79167,20,TRUE,5,"ON","F1",193,2.25,3.25,3,1,2.30702713185089,3.45186220460101,4.9684017935093,1
"792","L5",4.208333,33.79167,20,TRUE,5,"ON","F1",194,2.208333,3.208333,3,1,2.25795356769713,3.66531228016923,5.60700643295354,1
"793","L5",5.291667,33.83333,20,TRUE,5,"ON","F1",194,3.291667,4.291667,3,1,2.25650948916296,3.6639584338664,5.60577185622984,1
"794","L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,3,1,2.25650948916296,3.6639584338664,5.60577185622984,1
"795","L5",4.25,33.75,20,TRUE,5,"ON","F1",194,2.25,3.25,3,1,2.25939799286561,3.66666645144716,5.60824130602306,1
"796","L5",4.25,33.75,20,TRUE,5,"ON","F1",194,2.25,3.25,3,1,2.25939799286561,3.66666645144716,5.60824130602306,1
"797","L5",5.166667,33.79167,20,TRUE,5,"ON","F1",194,3.166667,4.166667,3,1,2.25795356769713,3.66531228016923,5.60700643295354,1
"798","L5",4.208333,33.79167,20,TRUE,5,"ON","F1",194,2.208333,3.208333,3,1,2.25795356769713,3.66531228016923,5.60700643295354,1
"799","L6",9.583333,31.75,20,TRUE,5,"ON","F1",195,7.583333,8.583333,3,1,4.79448891080122,7.88086464232634,12.4410280990154,1
"800","L6",15.58333,31.75,20,TRUE,5,"ON","F1",195,13.58333,14.58333,3,1,4.79448891080122,7.88086464232634,12.4410280990154,0
"801","L6",10.625,31.75,20,TRUE,5,"ON","F1",195,8.625,9.625,3,1,4.79448891080122,7.88086464232634,12.4410280990154,1
"802","L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,3,1,4.79448891080122,7.88086464232634,12.4410280990154,1
"803","L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,3,1,4.79448891080122,7.88086464232634,12.4410280990154,1
"804","L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,3,1,4.79448891080122,7.88086464232634,12.4410280990154,1
"805","L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,3,1,4.79448891080122,7.88086464232634,12.4410280990154,1
"806","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"807","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"808","L2",10.25,3.791667,20,TRUE,10,"ON","F1",161,9.25,10.25,3,1,3.75551652361742,5.51304248262531,7.89249504833132,0
"809","L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"810","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"811","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"812","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"813","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"814","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"815","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"816","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1,3.75551652361742,5.51304248262531,7.89249504833132,1
"817","L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,3,1,3.99352939811104,5.73877513616465,8.09983598024673,1
"818","L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,3,1,3.99352939811104,5.73877513616465,8.09983598024673,1
"819","L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,3,1,3.99352939811104,5.73877513616465,8.09983598024673,1
"820","L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,3,1,3.99352939811104,5.73877513616465,8.09983598024673,1
"821","L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1,1.54513511931146,2.8487693190349,4.66829236429468,1
"822","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1,1.52749227121147,2.83134557309358,4.65116454335624,1
"823","L3",3.083333,7.666667,20,TRUE,10,"ON","F1",162,1.083333,2.083333,3,1,1.56277796741145,2.86619306497622,4.68542018523313,1
"824","L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,3,1,1.50984921139646,2.81392161806647,4.63403651688312,1
"825","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1,1.52749227121147,2.83134557309358,4.65116454335624,1
"826","L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,3,1,1.54513511931146,2.8487693190349,4.66829236429468,1
"827","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1,1.52749227121147,2.83134557309358,4.65116454335624,1
"828","L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,3,1,1.54513511931146,2.8487693190349,4.66829236429468,1
"829","L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1,1.54513511931146,2.8487693190349,4.66829236429468,1
"830","L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,3,1,1.54513511931146,2.8487693190349,4.66829236429468,1
"831","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,3,1,1.52749227121147,2.83134557309358,4.65116454335624,1
"832","L3",5.083333,7.958333,20,TRUE,10,"ON","F1",162,3.083333,4.083333,3,1,1.50102789320397,2.8052098496387,4.62547270918124,1
"833","L3",5.041667,7.833333,20,TRUE,10,"ON","F1",162,3.041667,4.041667,3,1,1.52749227121147,2.83134557309358,4.65116454335624,1
"834","L3",3.166667,7.958333,20,TRUE,10,"ON","F1",162,1.166667,2.166667,3,1,1.50102789320397,2.8052098496387,4.62547270918124,1
"835","L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,3,1,1.50102789320397,2.8052098496387,4.62547270918124,1
"836","L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,3,1,1.92925902702478,3.01968961388743,4.46558716896645,1
"837","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"838","L4",4.208333,5.916667,20,TRUE,10,"ON","F1",163,2.208333,3.208333,3,1,1.92925902702478,3.01968961388743,4.46558716896645,1
"839","L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,3,1,1.92925902702478,3.01968961388743,4.46558716896645,1
"840","L4",3.125,5.875,20,TRUE,10,"ON","F1",163,1.125,2.125,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"841","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"842","L4",4.916667,5.875,20,TRUE,10,"ON","F1",163,2.916667,3.916667,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"843","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"844","L4",5,5.916667,20,TRUE,10,"ON","F1",163,3,4,3,1,1.92925902702478,3.01968961388743,4.46558716896645,1
"845","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"846","L4",2.125,5.875,20,TRUE,10,"ON","F1",163,0.125,1.125,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"847","L4",4.083333,5.833333,20,TRUE,10,"ON","F1",163,2.083333,3.083333,3,1,1.9474873580422,3.03764043041411,4.48316759647211,1
"848","L4",4.125,5.875,20,TRUE,10,"ON","F1",163,2.125,3.125,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"849","L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,3,1,1.9657154703214,3.05559103153271,4.50074781301433,1
"850","L4",3.083333,5.875,20,TRUE,10,"ON","F1",163,1.083333,2.083333,3,1,1.93837319253349,3.02866502215077,4.47437738271928,1
"851","L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,3,1,2.39668787834249,3.74988620612719,5.61998796660897,1
"852","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"853","L5",5.083333,5.833333,20,TRUE,10,"ON","F1",164,3.083333,4.083333,3,1,2.374076178269,3.72769121423626,5.59834372054896,1
"854","L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,3,1,2.39668787834249,3.74988620612719,5.61998796660897,1
"855","L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,3,1,2.39668787834249,3.74988620612719,5.61998796660897,1
"856","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"857","L5",4.083333,5.875,20,TRUE,10,"ON","F1",164,2.083333,3.083333,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"858","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"859","L5",6.083333,5.875,20,TRUE,10,"ON","F1",164,4.083333,5.083333,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"860","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"861","L5",4.083333,5.708333,20,TRUE,10,"ON","F1",164,2.083333,3.083333,3,1,2.39668787834249,3.74988620612719,5.61998796660897,1
"862","L5",4.208333,5.916667,20,TRUE,10,"ON","F1",164,2.208333,3.208333,3,1,2.3590015909576,3.71289443460235,5.58391410773964,1
"863","L5",5.208333,5.875,20,TRUE,10,"ON","F1",164,3.208333,4.208333,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"864","L5",4.083333,5.875,20,TRUE,10,"ON","F1",164,2.083333,3.083333,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"865","L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,3,1,2.3665388846133,3.72029282441931,5.5911289141443,1
"866","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,3,1,3.76974685087196,6.73061883795525,11.1059070609822,1
"867","L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,3,1,3.76974685087196,6.73061883795525,11.1059070609822,1
"868","L6",5.625,9.875,20,TRUE,10,"ON","F1",165,3.625,4.625,3,1,3.75112410685548,6.71249199123447,11.0884656694358,1
"869","L6",8.5,9.833333,20,TRUE,10,"ON","F1",165,6.5,7.5,3,1,3.76043559060063,6.72155552335638,11.0971864698578,1
"870","L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,3,1,3.76043559060063,6.72155552335638,11.0971864698578,1
"871","L6",5.625,9.791667,20,TRUE,10,"ON","F1",165,3.625,4.625,3,1,3.76974685087196,6.73061883795525,11.1059070609822,1
"872","L6",5.625,9.958333,20,TRUE,10,"ON","F1",165,3.625,4.625,3,1,3.73250136283901,6.6943651445137,11.0710242778895,1
"873","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,3,1,3.76974685087196,6.73061883795525,11.1059070609822,1
"874","L6",9.625,9.916667,20,TRUE,10,"ON","F1",165,7.625,8.625,3,1,3.74181262311033,6.70342845911257,11.0797448690139,1
"875","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,3,1,3.76974685087196,6.73061883795525,11.1059070609822,1
"876","L6",5.625,9.916667,20,TRUE,10,"ON","F1",165,3.625,4.625,3,1,3.74181262311033,6.70342845911257,11.0797448690139,1
"877","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,3,1,3.76974685087196,6.73061883795525,11.1059070609822,1
"878","L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,3,1,3.76974685087196,6.73061883795525,11.1059070609822,1
"879","L6",7.625,9.958333,20,TRUE,10,"ON","F1",165,5.625,6.625,3,1,3.73250136283901,6.6943651445137,11.0710242778895,1
"880","L6",6.625,9.916667,20,TRUE,10,"ON","F1",165,4.625,5.625,3,1,3.74181262311033,6.70342845911257,11.0797448690139,1
"881","L2",10,0,15,FALSE,15,"ON","F1",166,9,10,3,1,8.05670922640799,10.9557404883424,14.8821180750758,1
"882","L2",10,0,15,FALSE,15,"ON","F1",166,9,10,3,1,8.05670922640799,10.9557404883424,14.8821180750758,1
"883","L3",8,0,15,FALSE,15,"ON","F1",167,6,7,3,1,5.71913079020526,8.05757241570707,11.3427821385372,1
"884","L3",8,0,15,FALSE,15,"ON","F1",167,6,7,3,1,5.71913079020526,8.05757241570707,11.3427821385372,1
"885","L4",6.958333,0,15,FALSE,15,"ON","F1",168,4.958333,5.958333,3,1,5.5948710791973,7.46763850858231,9.96326596564213,1
"886","L4",8.958333,0,15,FALSE,15,"ON","F1",168,6.958333,7.958333,3,1,5.5948710791973,7.46763850858231,9.96326596564213,1
"887","L5",9,0,15,FALSE,15,"ON","F1",169,7,8,3,1,6.16967471050794,8.59318258785686,11.968560626638,1
"888","L5",10,0,15,FALSE,15,"ON","F1",169,8,9,3,1,6.16967471050794,8.59318258785686,11.968560626638,1
"889","L6",16,0,15,FALSE,15,"ON","F1",170,14,15,3,1,10.0990906963921,15.0712887013999,22.4664262682704,1
"890","L6",16,0,15,FALSE,15,"ON","F1",170,14,15,3,1,10.0990906963921,15.0712887013999,22.4664262682704,1
"891","L2",8,0,20,FALSE,20,"ON","F1",171,7,8,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"892","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"893","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"894","L2",9,0,20,FALSE,20,"ON","F1",171,8,9,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"895","L2",9,0,20,FALSE,20,"ON","F1",171,8,9,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"896","L2",11,0,20,FALSE,20,"ON","F1",171,10,11,3,1,4.78690573709466,6.49121740062253,8.79097249895178,0
"897","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"898","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"899","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"900","L2",8,0,20,FALSE,20,"ON","F1",171,7,8,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"901","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,3,1,4.78690573709466,6.49121740062253,8.79097249895178,1
"902","L2",10,0,20,FALSE,20,"ON","F1",171,9,10,3,1,4.78690573709466,6.49121740062253,8.79097249895178,0
"903","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"904","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"905","L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"906","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"907","L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"908","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"909","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"910","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"911","L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"912","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"913","L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"914","L3",7,0,20,FALSE,20,"ON","F1",172,5,6,3,1,3.18592655577619,4.46918417323713,6.26118608314474,1
"915","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,3,1,3.22346024856523,4.29418746310194,5.71378760658677,1
"916","L4",7,0,20,FALSE,20,"ON","F1",173,5,6,3,1,3.22346024856523,4.29418746310194,5.71378760658677,1
"917","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,3,1,3.22346024856523,4.29418746310194,5.71378760658677,1
"918","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,3,1,3.22346024856523,4.29418746310194,5.71378760658677,1
"919","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,3,1,3.22346024856523,4.29418746310194,5.71378760658677,1
"920","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,3,1,3.22346024856523,4.29418746310194,5.71378760658677,1
"921","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,3,1,3.22346024856523,4.29418746310194,5.71378760658677,1
